Session,Date,O_RTH,H_RTH,L_RTH,C_RTH,HOD_Time,LOD_Time,Extreme_First,PUV_Points,PDV_Points,PUV_Percent,PDV_Percent,RTH_Range_Points,Calendar_Days_Since_Previous_Complete,ATR_Sequence_Reset,Previous_Complete_RTH_Close,TR_RTH,ATR14_Previous,ATR14_End,PUV_ATR,PDV_ATR,RTH_Volume,Bar_Count,Duplicate_Bars
786,2015-10-05,2699.5,2722.5,2697.75,2720.25,15:34:00,09:31:00,LOD_FIRST,23,1.75,0.85200963,0.06482682,24.75,3,0,2684.5,38,36.95806771,37.03249144,0.62232691,0.04735096,1276724,390,0
787,2015-10-06,2718,2724.75,2705,2713.25,10:00:00,12:36:00,HOD_FIRST,6.75,13,0.24834437,0.47829286,19.75,1,0,2720.25,19.75,37.03249144,35.79802777,0.18227237,0.35104308,1318795,390,0
788,2015-10-07,2724,2733.75,2710,2729.75,10:20:00,11:29:00,HOD_FIRST,9.75,14,0.35792952,0.51395007,23.75,1,0,2713.25,23.75,35.79802777,34.93745436,0.27236137,0.391083,1588495,390,0
789,2015-10-08,2725,2751.25,2721.25,2747.75,15:18:00,09:42:00,LOD_FIRST,26.25,3.75,0.96330275,0.13761468,30,1,0,2729.75,30,34.93745436,34.58477905,0.75134266,0.10733467,1461779,390,0
790,2015-10-09,2749.5,2754.75,2741.25,2749.25,09:54:00,13:11:00,HOD_FIRST,5.25,8.25,0.19094381,0.30005456,13.5,1,0,2747.75,13.5,34.58477905,33.0787234,0.15180088,0.23854424,1074355,390,0
791,2015-10-12,2749.5,2753.25,2744.75,2751.25,11:44:00,10:24:00,LOD_FIRST,3.75,4.75,0.13638843,0.17275868,8.5,3,0,2749.25,8.5,33.0787234,31.3231003,0.11336592,0.14359684,638707,390,0
792,2015-10-13,2742,2757.25,2736,2737.75,11:14:00,15:44:00,HOD_FIRST,15.25,6,0.55616338,0.21881838,21.25,1,0,2751.25,21.25,31.3231003,30.60359314,0.48686113,0.19155192,1187315,390,0
793,2015-10-14,2737.5,2744.25,2725,2728.25,10:00:00,15:23:00,HOD_FIRST,6.75,12.5,0.24657534,0.456621,19.25,1,0,2737.75,19.25,30.60359314,29.7926222,0.22056234,0.40844877,1436138,390,0
794,2015-10-15,2736.75,2759.5,2732,2759.25,15:22:00,11:57:00,LOD_FIRST,22.75,4.75,0.83127798,0.17356353,27.5,1,0,2728.25,31.25,29.7926222,29.89672061,0.76361187,0.15943545,1375237,390,0
795,2015-10-16,2764.25,2768.5,2754.75,2767,15:57:00,14:04:00,LOD_FIRST,4.25,9.5,0.15374876,0.34367369,13.75,1,0,2759.25,13.75,29.89672061,28.74338343,0.14215606,0.3177606,1068567,390,0
796,2015-10-19,2760.75,2769.5,2756.75,2769,16:00:00,09:41:00,LOD_FIRST,8.75,4,0.31694286,0.14488816,12.75,3,0,2767,12.75,28.74338343,27.6009989,0.30441789,0.13916246,1063549,390,0
797,2015-10-20,2764.25,2774,2761,2766.75,10:51:00,13:51:00,HOD_FIRST,9.75,3.25,0.35271774,0.11757258,13,1,0,2769,13,27.6009989,26.5580704,0.35324808,0.11774936,1066428,390,0
798,2015-10-21,2772.25,2773.75,2752,2754,09:33:00,15:57:00,HOD_FIRST,1.5,20.25,0.05410767,0.7304536,21.75,1,0,2766.75,21.75,26.5580704,26.2146368,0.05648001,0.76248009,1482541,390,0
799,2015-10-22,2765.75,2791.25,2764,2788.25,12:43:00,09:38:00,LOD_FIRST,25.5,1.75,0.92199223,0.06327398,27.25,1,0,2754,37.25,26.2146368,27.00287703,0.97273902,0.0667566,1674160,390,0
800,2015-10-23,2808.75,2816,2799.25,2811.5,14:47:00,11:38:00,LOD_FIRST,7.25,9.5,0.25812194,0.33822875,16.75,1,0,2788.25,27.75,27.00287703,27.05624296,0.26848991,0.35181436,1573305,390,0
801,2015-10-26,2809.25,2810,2802,2806,12:51:00,10:05:00,LOD_FIRST,0.75,7.25,0.02669752,0.258076,8,3,0,2811.5,9.5,27.05624296,25.8022256,0.02772003,0.26796034,968362,390,0
802,2015-10-27,2798,2806.25,2793.75,2802,11:07:00,13:07:00,HOD_FIRST,8.25,4.25,0.29485347,0.15189421,12.5,1,0,2806,12.5,25.8022256,24.85206663,0.31973986,0.16471447,1021268,390,0
803,2015-10-28,2806,2826,2798,2825.75,15:59:00,14:15:00,LOD_FIRST,20,8,0.71275837,0.28510335,28,1,0,2802,28,24.85206663,25.07691901,0.80476205,0.32190482,1670008,390,0
804,2015-10-29,2819.5,2829,2818,2824.75,15:45:00,10:51:00,LOD_FIRST,9.5,1.5,0.33693917,0.05320092,11,1,0,2825.75,11,25.07691901,24.0714248,0.37883442,0.05981596,1156028,390,0
805,2015-10-30,2826.75,2830.75,2814.25,2814.75,13:49:00,16:00:00,HOD_FIRST,4,12.5,0.14150526,0.44220394,16.5,1,0,2824.75,16.5,24.0714248,23.53060874,0.16617213,0.51928792,1405279,390,0
806,2015-11-02,2819.5,2842.5,2817.75,2839.75,15:29:00,09:31:00,LOD_FIRST,23,1.75,0.81574747,0.06206774,24.75,3,0,2814.75,27.75,23.53060874,23.83199383,0.97745028,0.07437122,992264,390,0
807,2015-11-06,2833,2838.75,2820,2835.75,09:37:00,10:07:00,HOD_FIRST,5.75,13,0.20296505,0.45887752,18.75,4,0,2839.75,19.75,23.83199383,23.54042284,0.2412723,0.5454852,1389486,390,0
808,2015-11-09,2828.5,2830.5,2804.5,2815.75,09:41:00,12:04:00,HOD_FIRST,2,24,0.07070886,0.84850628,26,3,0,2835.75,31.25,23.54042284,24.09110693,0.08496024,1.01952289,1619654,390,0
809,2015-11-11,2824.25,2825,2811.75,2812.5,12:36:00,16:00:00,HOD_FIRST,0.75,12.5,0.02655572,0.44259538,13.25,2,0,2815.75,13.25,24.09110693,23.31674215,0.03113182,0.51886366,967447,390,0
810,2015-11-16,2758.5,2792,2757,2791.5,15:59:00,09:32:00,LOD_FIRST,33.5,1.5,1.21442813,0.05437738,35,5,0,2812.5,55.5,23.31674215,25.61554628,1.43673588,0.06433146,1286117,390,0
811,2015-11-19,2821.5,2826.25,2817.75,2821,09:51:00,11:53:00,HOD_FIRST,4.75,3.75,0.16835017,0.13290803,8.5,3,0,2791.5,34.75,25.61554628,26.26800726,0.18543427,0.14639547,1018962,390,0
812,2015-11-20,2830.25,2837,2824.25,2829,10:20:00,15:08:00,HOD_FIRST,6.75,6,0.23849483,0.21199541,12.75,1,0,2821,16,26.26800726,25.53457817,0.25696658,0.22841474,1024501,390,0
813,2015-11-23,2829.5,2835.5,2820.75,2826.25,10:21:00,14:40:00,HOD_FIRST,6,8.75,0.2120516,0.30924192,14.75,3,0,2829,14.75,25.53457817,24.76425116,0.23497549,0.34267259,769428,390,0
814,2015-11-24,2814,2834,2809.5,2829.5,15:20:00,10:51:00,LOD_FIRST,20,4.5,0.71073205,0.15991471,24.5,1,0,2826.25,24.5,24.76425116,24.74537607,0.80761578,0.18171355,1189645,390,0
815,2015-11-25,2830.5,2833,2825.75,2829,10:35:00,09:47:00,LOD_FIRST,2.5,4.75,0.08832362,0.16781487,7.25,1,0,2829.5,7.25,24.74537607,23.49570635,0.10102898,0.19195505,573521,390,0
816,2015-11-30,2832.75,2834.5,2821,2822.5,09:31:00,15:28:00,HOD_FIRST,1.75,11.75,0.06177742,0.41479128,13.5,5,0,2829,13.5,23.49570635,22.78172733,0.07448169,0.50009137,1080439,390,0
817,2015-12-01,2830.25,2844,2826.75,2843.25,15:59:00,10:17:00,LOD_FIRST,13.75,3.5,0.48582281,0.12366399,17.25,1,0,2822.5,21.5,22.78172733,22.69017538,0.60355388,0.1536319,1202236,390,0
818,2015-12-02,2842,2845.75,2817.5,2820.5,10:02:00,15:51:00,HOD_FIRST,3.75,24.5,0.13194933,0.86206897,28.25,1,0,2843.25,28.25,22.69017538,23.08730571,0.16526977,1.07976248,1411362,390,0
819,2015-12-03,2824,2827,2782.5,2791.25,09:31:00,14:44:00,HOD_FIRST,3,41.5,0.10623229,1.46954674,44.5,1,0,2820.5,44.5,23.08730571,24.61678387,0.12994154,1.7975246,2055840,390,0
820,2015-12-04,2796.25,2835.5,2794.5,2831.75,15:09:00,09:37:00,LOD_FIRST,39.25,1.75,1.40366562,0.06258382,41,1,0,2791.25,44.25,24.61678387,26.01915645,1.59444061,0.07108971,1766380,390,0
821,2015-12-07,2827.5,2828,2807,2818,09:31:00,11:30:00,HOD_FIRST,0.5,20.5,0.01768347,0.7250221,21,3,0,2831.75,24.75,26.01915645,25.92850242,0.01921661,0.78788104,1385515,390,0
822,2015-12-08,2800,2815.75,2792.75,2804.75,11:06:00,10:31:00,LOD_FIRST,15.75,7.25,0.5625,0.25892857,23,1,0,2818,25.25,25.92850242,25.88003796,0.60743963,0.27961507,1542256,390,0
823,2015-12-09,2797,2822.25,2776.75,2788.75,10:36:00,13:08:00,HOD_FIRST,25.25,20.25,0.90275295,0.72398999,45.5,1,0,2804.75,45.5,25.88003796,27.28146382,0.97565545,0.78245635,2053379,390,0
824,2015-12-10,2789.5,2809.5,2786.25,2793.5,14:44:00,10:13:00,LOD_FIRST,20,3.25,0.71697437,0.11650833,23.25,1,0,2788.75,23.25,27.28146382,26.99350212,0.73309849,0.11912851,1148889,390,0
825,2015-12-11,2768.5,2776.25,2749.75,2753.25,10:33:00,15:25:00,HOD_FIRST,7.75,18.75,0.27993498,0.67726206,26.5,1,0,2793.5,43.75,26.99350212,28.19039483,0.28710613,0.69461161,740294,390,0
826,2015-12-14,2755.25,2765,2734,2764.75,16:00:00,11:39:00,LOD_FIRST,9.75,21.25,0.35386988,0.77125488,31,3,0,2753.25,31,28.19039483,28.39108091,0.34586248,0.75380285,1602165,390,0
827,2015-12-15,2781.75,2796.5,2780.25,2785.75,12:37:00,09:31:00,LOD_FIRST,14.75,1.5,0.53024175,0.05392289,16.25,1,0,2764.75,31.75,28.39108091,28.6310037,0.51952936,0.05283349,1160575,390,0
828,2015-12-16,2799,2819.5,2781.75,2815.5,15:42:00,14:01:00,LOD_FIRST,20.5,17.25,0.73240443,0.61629153,37.75,1,0,2785.75,37.75,28.6310037,29.28236058,0.71600703,0.60249372,1445196,390,0
829,2015-12-17,2819.25,2820.25,2782.25,2782.75,09:31:00,16:00:00,HOD_FIRST,1,37,0.03547043,1.31240578,38,1,0,2815.5,38,29.28236058,29.90504911,0.03415025,1.26355933,1517358,390,0
830,2015-12-18,2772.5,2774.5,2744.75,2744.75,09:31:00,16:00:00,HOD_FIRST,2,27.75,0.07213706,1.00090171,29.75,1,0,2782.75,38,29.90504911,30.48325989,0.06687834,0.92793695,1555082,390,0
831,2015-12-21,2760.75,2765.25,2746.5,2763,09:33:00,11:42:00,HOD_FIRST,4.5,14.25,0.16299919,0.51616409,18.75,3,0,2744.75,20.5,30.48325989,29.7701699,0.14762201,0.46746969,999648,390,0
832,2015-12-22,2773.5,2785.25,2761.25,2781.75,15:27:00,10:16:00,LOD_FIRST,11.75,12.25,0.42365242,0.44168019,24,1,0,2763,24,29.7701699,29.3580149,0.39469039,0.41148573,890530,390,0
833,2015-12-23,2793.75,2808.5,2792.5,2807.75,14:41:00,09:39:00,LOD_FIRST,14.75,1.25,0.52796421,0.04474273,16,1,0,2781.75,26.75,29.3580149,29.17172812,0.50241817,0.04257781,821452,390,0
834,2015-12-28,2795.75,2799.25,2786,2798.5,13:34:00,10:56:00,LOD_FIRST,3.5,9.75,0.12519002,0.34874363,13.25,5,0,2807.75,21.75,29.17172812,28.64160469,0.11997918,0.33422771,570810,390,0
835,2015-12-29,2811.75,2825.25,2811.5,2821.5,15:19:00,09:31:00,LOD_FIRST,13.5,0.25,0.48012803,0.00889126,13.75,1,0,2798.5,26.75,28.64160469,28.50649007,0.47134231,0.00872856,670986,390,0
836,2015-12-30,2818,2819.25,2804.25,2806.25,09:31:00,15:36:00,HOD_FIRST,1.25,13.75,0.0443577,0.48793471,15,1,0,2821.5,17.25,28.50649007,27.70245506,0.04384966,0.4823463,573943,390,0
837,2015-12-31,2797.75,2805.5,2784.5,2785.25,12:47:00,16:00:00,HOD_FIRST,7.75,13.25,0.27700831,0.47359485,21,1,0,2806.25,21.75,27.70245506,27.2772797,0.2797586,0.47829696,822153,390,0
838,2016-01-04,2750.75,2755.75,2731,2755.5,16:00:00,11:12:00,LOD_FIRST,5,19.75,0.18176861,0.717986,24.75,4,0,2785.25,54.25,27.2772797,29.20390258,0.18330274,0.72404581,1731681,390,0
839,2016-01-05,2759.75,2765,2746,2760.25,14:25:00,12:16:00,LOD_FIRST,5.25,13.75,0.19023462,0.49823354,19,1,0,2755.5,19,29.20390258,28.47505239,0.17977049,0.47082748,1303578,390,0
840,2016-01-06,2728.75,2746.25,2721.25,2733.75,11:24:00,15:03:00,HOD_FIRST,17.5,7.5,0.64131929,0.27485112,25,1,0,2760.25,39,28.47505239,29.22683437,0.61457306,0.26338845,1632883,390,0
841,2016-01-07,2699.25,2719.75,2681,2685.5,10:56:00,15:31:00,HOD_FIRST,20.5,18.25,0.75947022,0.67611374,38.75,1,0,2733.75,52.75,29.22683437,30.90706048,0.70141021,0.62442616,2108509,390,0
842,2016-01-08,2697.5,2704,2660.75,2664.5,09:35:00,15:58:00,HOD_FIRST,6.5,36.75,0.24096386,1.36237257,43.25,1,0,2685.5,43.25,30.90706048,31.78869902,0.21030793,1.1890487,1942389,390,0
843,2016-01-11,2675.5,2679.75,2643.25,2666,09:33:00,13:52:00,HOD_FIRST,4.25,32.25,0.15884881,1.20538217,36.5,3,0,2664.5,36.5,31.78869902,32.12522052,0.13369531,1.01451148,1903995,390,0
844,2016-01-12,2683.5,2691,2656.5,2681.5,09:46:00,14:21:00,HOD_FIRST,7.5,27,0.27948575,1.00614869,34.5,1,0,2666,34.5,32.12522052,32.29484762,0.23346143,0.84046116,1947790,390,0
845,2016-01-13,2689.75,2694,2628.75,2633.5,09:41:00,14:45:00,HOD_FIRST,4.25,61,0.15800725,2.26786876,65.25,1,0,2681.5,65.25,32.29484762,34.64878708,0.13159994,1.88884619,2382690,390,0
846,2016-01-14,2640.75,2678.25,2621.75,2664,15:17:00,10:05:00,LOD_FIRST,37.5,19,1.42005112,0.71949257,56.5,1,0,2633.5,56.5,34.64878708,36.209588,1.08228897,0.54835974,2405478,390,0
847,2016-01-15,2612.5,2632.75,2600,2622.5,10:33:00,12:41:00,HOD_FIRST,20.25,12.5,0.77511962,0.4784689,32.75,1,0,2664,64,36.209588,38.19461743,0.55924414,0.34521243,2630827,390,0
848,2016-01-19,2644.75,2646.25,2607,2625.5,09:32:00,14:49:00,HOD_FIRST,1.5,37.75,0.05671614,1.42735608,39.25,4,0,2622.5,39.25,38.19461743,38.2700019,0.03927255,0.98835916,1863213,390,0
849,2016-01-20,2595.5,2620,2555,2602.5,15:30:00,12:29:00,LOD_FIRST,24.5,40.5,0.94394144,1.56039299,65,1,0,2625.5,70.5,38.2700019,40.57214462,0.64018811,1.05827013,3257344,390,0
850,2016-01-21,2607,2634,2591.5,2611.75,12:09:00,09:49:00,LOD_FIRST,27,15.5,1.03567319,0.59455313,42.5,1,0,2602.5,42.5,40.57214462,40.70984858,0.66548121,0.38203551,1933537,390,0
851,2016-01-22,2643,2653,2634,2650,14:18:00,11:49:00,LOD_FIRST,10,9,0.37835793,0.34052213,19,1,0,2611.75,41.25,40.70984858,40.74843082,0.24564081,0.22107673,1587840,390,0
852,2016-01-25,2644.5,2646.5,2618.75,2621.75,10:07:00,15:41:00,HOD_FIRST,2,25.75,0.07562866,0.97371904,27.75,3,0,2650,31.25,40.74843082,40.06997148,0.04908164,0.63192617,1251297,390,0
853,2016-01-26,2629.5,2650.5,2625.25,2646.75,13:28:00,09:54:00,LOD_FIRST,21,4.25,0.79863092,0.16162769,25.25,1,0,2621.75,28.75,40.06997148,39.26140209,0.52408323,0.10606446,1283478,390,0
854,2016-01-27,2641,2660.75,2615.25,2626,12:20:00,15:22:00,HOD_FIRST,19.75,25.75,0.74782279,0.97500947,45.5,1,0,2646.75,45.5,39.26140209,39.70701622,0.50303858,0.65586043,1718837,390,0
855,2016-01-28,2644.5,2647,2616.5,2636.5,09:35:00,10:35:00,HOD_FIRST,2.5,28,0.09453583,1.05880129,30.5,1,0,2626,30.5,39.70701622,39.04937221,0.06296116,0.70516505,1617629,390,0
856,2016-01-29,2645.25,2682.75,2644,2682,16:00:00,09:31:00,LOD_FIRST,37.5,1.25,1.41763538,0.04725451,38.75,1,0,2636.5,46.25,39.04937221,39.56370276,0.96032274,0.03201076,1737685,390,0
857,2016-02-01,2670,2690.75,2663.25,2681.5,15:36:00,10:05:00,LOD_FIRST,20.75,6.75,0.77715356,0.25280899,27.5,3,0,2682,27.5,39.56370276,38.70200971,0.52447063,0.17061093,1267411,390,0
858,2016-02-02,2664.25,2664.75,2639.75,2646,09:31:00,15:13:00,HOD_FIRST,0.5,24.5,0.01876701,0.91958337,25,1,0,2681.5,41.75,38.70200971,38.9197233,0.01291923,0.63304206,1659808,390,0
859,2016-02-03,2659.25,2663,2615.75,2657,15:11:00,10:38:00,LOD_FIRST,3.75,43.5,0.1410172,1.63579957,47.25,1,0,2646,47.25,38.9197233,39.51474307,0.09635218,1.11768523,2337904,390,0
860,2016-02-04,2652.25,2672.5,2644.5,2660.5,10:36:00,09:47:00,LOD_FIRST,20.25,7.75,0.76350269,0.29220473,28,1,0,2657,28,39.51474307,38.69226142,0.51246695,0.19612933,1723906,390,0
861,2016-02-05,2654.75,2656,2616.5,2624,09:31:00,15:05:00,HOD_FIRST,1.25,38.25,0.04708541,1.44081364,39.5,1,0,2660.5,44,38.69226142,39.0713856,0.0323062,0.98856977,1751366,390,0
862,2016-02-08,2602.25,2605.75,2572.5,2598.25,15:48:00,14:34:00,LOD_FIRST,3.5,29.75,0.13449899,1.14324143,33.25,3,0,2624,51.5,39.0713856,39.95914377,0.08957962,0.7614268,2120383,390,0
863,2016-02-09,2578,2614.5,2576.5,2598.75,15:09:00,09:31:00,LOD_FIRST,36.5,1.5,1.41582622,0.05818464,38,1,0,2598.25,38,39.95914377,39.81920493,0.91343299,0.03753834,2174509,390,0
864,2016-02-10,2609,2628.5,2596,2597.75,10:34:00,15:54:00,HOD_FIRST,19.5,13,0.7474128,0.4982752,32.5,1,0,2598.75,32.5,39.81920493,39.29640458,0.48971344,0.32647563,1762409,390,0
865,2016-02-11,2568,2585.5,2555.75,2575,15:41:00,14:37:00,LOD_FIRST,17.5,12.25,0.68146417,0.47702492,29.75,1,0,2597.75,42,39.29640458,39.48951854,0.44533336,0.31173335,2451074,390,0
866,2016-02-12,2594.25,2611.5,2584.25,2611.5,15:57:00,10:02:00,LOD_FIRST,17.25,10,0.66493206,0.38546786,27.25,1,0,2575,36.5,39.48951854,39.2759815,0.43682477,0.25323175,1444316,390,0
867,2016-02-16,2633,2642.75,2621,2642.5,14:31:00,11:08:00,LOD_FIRST,9.75,12,0.37030004,0.45575389,21.75,4,0,2611.5,31.25,39.2759815,38.70269711,0.24824332,0.30553024,1235457,390,0
868,2016-02-17,2656.75,2678,2654.75,2673.75,14:22:00,09:48:00,LOD_FIRST,21.25,2,0.79984944,0.07527995,23.25,1,0,2642.5,35.5,38.70269711,38.47393303,0.54905734,0.05167599,1385044,390,0
869,2016-02-18,2676.75,2677.75,2662,2665.25,09:31:00,15:52:00,HOD_FIRST,1,14.75,0.03735874,0.55104137,15.75,1,0,2673.75,15.75,38.47393303,36.85079495,0.02599162,0.38337645,1267384,390,0
870,2016-02-19,2656.75,2666.75,2649.25,2665.25,11:33:00,10:06:00,LOD_FIRST,10,7.5,0.37639974,0.2822998,17.5,1,0,2665.25,17.5,36.85079495,35.46859532,0.27136457,0.20352342,1155284,390,0
871,2016-02-22,2683.5,2694.5,2682.75,2692.5,13:43:00,09:35:00,LOD_FIRST,11,0.75,0.40991243,0.02794857,11.75,3,0,2665.25,29.25,35.46859532,35.02440994,0.31013351,0.02114547,1017584,390,0
872,2016-02-23,2685,2688,2666.5,2668.5,09:47:00,15:06:00,HOD_FIRST,3,18.5,0.11173184,0.68901304,21.5,1,0,2692.5,26,35.02440994,34.37980923,0.08565455,0.52820305,1220395,390,0
873,2016-02-24,2651,2680,2637.5,2676.75,15:29:00,10:32:00,LOD_FIRST,29,13.5,1.09392682,0.5092418,42.5,1,0,2668.5,42.5,34.37980923,34.95982285,0.84351835,0.39267234,1840380,390,0
874,2016-02-25,2682.25,2700.25,2672.75,2700.25,16:00:00,10:11:00,LOD_FIRST,18,9.5,0.67107839,0.35418026,27.5,1,0,2676.75,27.5,34.95982285,34.42697836,0.51487675,0.27174051,1351064,390,0
875,2016-02-26,2710.5,2711.75,2693.75,2696,09:32:00,14:41:00,HOD_FIRST,1.25,16.75,0.04611695,0.61796716,18,1,0,2700.25,18,34.42697836,33.25362277,0.03630873,0.48653704,1369534,390,0
876,2016-02-29,2695.5,2707,2678.5,2679.25,11:40:00,16:00:00,HOD_FIRST,11.5,17,0.42663699,0.63068076,28.5,3,0,2696,28.5,33.25362277,32.91407828,0.34582698,0.5112225,1339825,390,0
877,2016-03-01,2694.5,2726.5,2689,2726.25,15:10:00,09:48:00,LOD_FIRST,32,5.5,1.18760438,0.2041195,37.5,1,0,2679.25,47.25,32.91407828,33.93807269,0.97222835,0.16710175,1569632,390,0
878,2016-03-02,2721.75,2735.25,2717,2734.5,16:00:00,10:43:00,LOD_FIRST,13.5,4.75,0.49600441,0.17452007,18.25,1,0,2726.25,18.25,33.93807269,32.81749607,0.39778334,0.13996081,1428670,390,0
879,2016-03-03,2732.5,2742.5,2725.5,2742.25,15:56:00,10:15:00,LOD_FIRST,10,7,0.36596523,0.25617566,17,1,0,2734.5,17,32.81749607,31.68767492,0.30471551,0.21330086,1234585,390,0
880,2016-03-04,2745,2758.25,2734.75,2748.25,13:57:00,09:57:00,LOD_FIRST,13.25,10.25,0.48269581,0.37340619,23.5,1,0,2742.25,23.5,31.68767492,31.102841,0.41814365,0.32346961,1735594,390,0
881,2016-03-07,2738,2755.25,2736.75,2750.5,13:12:00,09:31:00,LOD_FIRST,17.25,1.25,0.63002191,0.04565376,18.5,3,0,2748.25,18.5,31.102841,30.20263807,0.55461172,0.04018925,1266693,390,0
882,2016-03-08,2737.5,2743.75,2726.75,2728,13:38:00,15:57:00,HOD_FIRST,6.25,10.75,0.2283105,0.39269406,17,1,0,2750.5,23.75,30.20263807,29.74173535,0.20693557,0.35592917,1414590,390,0
883,2016-03-09,2738.25,2742.5,2728.75,2738.75,12:00:00,10:56:00,LOD_FIRST,4.25,9.5,0.15520862,0.34693691,13.75,1,0,2728,14.5,29.74173535,28.65303997,0.14289684,0.31941647,1216143,390,0
884,2016-03-10,2744,2755.5,2718,2740,10:03:00,13:14:00,HOD_FIRST,11.5,26,0.41909621,0.94752187,37.5,1,0,2738.75,37.5,28.65303997,29.28496569,0.40135357,0.90740808,1752332,390,0
885,2016-03-11,2757.5,2773,2756,2772.25,16:00:00,09:33:00,LOD_FIRST,15.5,1.5,0.56210335,0.0543971,17,1,0,2740,33,29.28496569,29.55032528,0.52928182,0.05122082,485451,390,0
886,2016-03-14,2766.25,2775,2762,2769.5,15:27:00,10:01:00,LOD_FIRST,8.75,4.25,0.3163127,0.1536376,13,3,0,2772.25,13,29.55032528,28.36815919,0.29610503,0.14382244,891191,390,0
887,2016-03-15,2758,2766.75,2755,2766.5,16:00:00,10:06:00,LOD_FIRST,8.75,3,0.31725888,0.10877447,11.75,1,0,2769.5,14.5,28.36815919,27.37757639,0.30844441,0.10575237,940791,390,0
888,2016-03-16,2760.25,2782.75,2759.75,2778.5,15:41:00,13:16:00,LOD_FIRST,22.5,0.5,0.81514356,0.0181143,23,1,0,2766.5,23,27.37757639,27.06489236,0.82184046,0.01826312,1402050,390,0
889,2016-03-17,2776.75,2796.75,2772,2791.25,14:21:00,10:02:00,LOD_FIRST,20,4.75,0.7202665,0.17106329,24.75,1,0,2778.5,24.75,27.06489236,26.89954291,0.7389647,0.17550412,1338912,390,0
890,2016-03-18,2796.75,2802.75,2793,2799.25,11:20:00,13:40:00,HOD_FIRST,6,3.75,0.21453473,0.1340842,9.75,1,0,2791.25,11.5,26.89954291,25.79957556,0.22305212,0.13940757,1362525,390,0
891,2016-03-21,2795.75,2804.5,2792.75,2801.75,14:44:00,10:46:00,LOD_FIRST,8.75,3,0.31297505,0.10730573,11.75,3,0,2799.25,11.75,25.79957556,24.79603445,0.33915287,0.11628098,1031949,390,0
892,2016-03-22,2792.25,2807.5,2790.5,2801.25,13:37:00,09:51:00,LOD_FIRST,15.25,1.75,0.54615453,0.06267347,17,1,0,2801.75,17,24.79603445,24.23917484,0.6150177,0.0705758,1150169,390,0
893,2016-03-23,2796.5,2798.5,2785.25,2787.75,10:32:00,15:27:00,HOD_FIRST,2,11.25,0.07151797,0.40228858,13.25,1,0,2801.25,16,24.23917484,23.65066235,0.08251106,0.46412471,1294620,390,0
894,2016-03-24,2774.75,2786.75,2772.25,2786.75,16:00:00,09:33:00,LOD_FIRST,12,2.5,0.43247139,0.09009821,14.5,1,0,2787.75,15.5,23.65066235,23.06847219,0.50738537,0.10570528,1174205,390,0
895,2016-03-28,2791.25,2794,2782,2787.75,14:07:00,10:47:00,LOD_FIRST,2.75,9.25,0.09852217,0.33139275,12,4,0,2786.75,12,23.06847219,22.27786703,0.11921032,0.40098017,766723,390,0
896,2016-03-29,2783,2807.5,2779.25,2807,15:24:00,09:38:00,LOD_FIRST,24.5,3.75,0.88034495,0.13474668,28.25,1,0,2787.75,28.25,22.27786703,22.70444796,1.09974622,0.1683285,1227407,390,0
897,2016-03-30,2818.25,2824.5,2811.5,2816.25,11:06:00,13:33:00,HOD_FIRST,6.25,6.75,0.22176883,0.23951033,13,1,0,2807,17.5,22.70444796,22.33270167,0.27527646,0.29729857,1295123,390,0
898,2016-03-31,2814.5,2819.75,2808.75,2811,12:03:00,14:45:00,HOD_FIRST,5.25,5.75,0.18653402,0.20429917,11,1,0,2816.25,11,22.33270167,21.52322298,0.23508128,0.25746997,1344419,390,0
899,2016-04-01,2799,2827,2795.25,2824.5,15:49:00,09:42:00,LOD_FIRST,28,3.75,1.00035727,0.13397642,31.75,1,0,2811,31.75,21.52322298,22.25370705,1.30092041,0.17423041,1515292,390,0
900,2016-04-04,2824.25,2826.5,2814.25,2818,10:08:00,15:30:00,HOD_FIRST,2.25,10,0.07966717,0.3540763,12.25,3,0,2824.5,12.25,22.25370705,21.53915655,0.10110675,0.44936333,1029811,390,0
901,2016-04-05,2802,2808,2794.25,2797.5,10:08:00,15:59:00,HOD_FIRST,6,7.75,0.21413276,0.27658815,13.75,1,0,2818,23.75,21.53915655,21.69707394,0.27856244,0.35980982,1352680,390,0
902,2016-04-06,2798.25,2820.5,2795,2819.75,15:59:00,09:46:00,LOD_FIRST,22.25,3.25,0.79513982,0.11614402,25.5,1,0,2797.5,25.5,21.69707394,21.96871152,1.0254839,0.14978978,1560470,390,0
903,2016-04-07,2807,2811,2786,2794.75,10:08:00,15:01:00,HOD_FIRST,4,21,0.14250089,0.74812968,25,1,0,2819.75,33.75,21.96871152,22.81023212,0.18207713,0.95590495,1647001,390,0
904,2016-04-08,2809,2814.25,2794,2800.75,10:16:00,15:34:00,HOD_FIRST,5.25,15,0.18689925,0.53399786,20.25,1,0,2794.75,20.25,22.81023212,22.6273584,0.23015987,0.65759962,1354640,390,0
905,2016-04-11,2808.25,2816.5,2794.5,2795.25,10:09:00,15:59:00,HOD_FIRST,8.25,13.75,0.29377726,0.48962877,22,3,0,2800.75,22,22.6273584,22.58254708,0.36460288,0.60767146,1305054,390,0
